False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,0.0427913490136,0.863727506345,0.0187436471894,0.138626828133,0.0425492326659,-0.0278134949379,-0.0094807048679,-0.0916840444299,0.309192458659,-0.0922473564607,0.100837042838,0.0590921778807,0.586058566648,-0.0187971976755,0.019231641847,0.0418379745565,0.368055840173,0.0553693135476,-0.0754257495911,-0.0170093720156,0.893182301512,0.382367245189,-0.0259410736756,0.12275551476,0.999601397717,0.284485189855,0.00832868493307,0.9995242723,0.0392124518899,0.016203149579,0.00485445526875,0.170643351465,0.0202309573508,0.0277259224611,0.054781294298,0.0277092256845,-0.0260622382754,-0.047077162874,0.122652434009,-0.00376202538382,0.531732455689,0.0116025039597,-0.0306235195852,0.443223446103,-0.0589324642069,-0.0649615983819,0.905227121637,-0.101759823446,0.00286894147784,0.029944570438,-0.0811866871855,0.029633280881,0.0217174591814,0.0315173895241,-0.00426652264423,0.0215669396096,0.0566036281901,0.379168328741,0.0704120469651,-0.0800274503544,0.317240163233,-0.100860312145,-0.0140347636965,0.054873088292,0.0182285912159,0.150472348312,0.0329005635066,0.0430808699719,-0.0937251973527,0.0624623871747,-0.0394826190814,0.0643177826678,0.497503651105,0.0711374306629,0.0343195727156,0.0325757384604,0.0544677552497,0.00831443308166,0.0185690822264,0.0683429911231,0.0463986945397,-0.0141655577644,-0.0435446439206,-0.0140275071619,0.0442349727177,0.0313205627964,-0.047596819049,0.0207742387224,0.0333238689549,-0.0213480842056,0.00639870934008,-0.0366703941809,-0.0234309057138,-0.0576381838225,0.0459087353916,-0.0248639743515,0.0382373586448,0.0479422622479,0.262776736537
0.0427913490136,1.0,0.0093180404654,0.49097514689,-0.0924807835754,-0.0243393684997,-0.177459302674,0.141735405156,-0.0578517403308,-0.0160462141649,-0.0430453067974,-0.0648218101134,0.0397407556423,0.0271981466629,0.0279626900903,0.158721284255,-0.0286064192011,0.0185863751478,0.0378640517594,0.0468277006651,0.0378574327486,0.0377259881249,0.0154776316871,-0.0106728890708,-0.0726063095037,0.0440632466534,-0.0162934638277,0.08793731874,0.043650612137,-0.0163118060915,-0.00377646396019,0.00468267443717,-0.0406471377791,0.00906587941202,0.0501630254292,0.0370859555074,-0.0219015335447,0.125575753216,0.0757855365259,-0.0690511027774,-0.00363063821406,-0.0202347515356,-0.0410469854325,-0.210450837866,0.0258493885496,-0.00495758188571,-0.08365009071,0.0385077882271,0.186493541427,-0.0711743540124,0.0325105723196,-0.072533056015,0.0286293786967,-0.0123644701015,0.0623351057892,0.024529747491,-5.60118483615e-05,-0.0532222396686,0.0673296911835,-0.0488821145716,0.0618302898562,0.0790271691139,0.172165007983,0.162290930098,0.0398525735245,0.481973956334,-0.0299380507525,0.0731296970332,-0.0398282723312,0.0928779306841,-0.0398036578032,0.0770315553006,0.0534326253377,-0.0339808970608,0.193339484695,9.14129008185e-05,-0.134882360814,0.0396773719404,0.087728812582,0.00664349186417,-0.0626398394421,-0.0494803452346,-0.0236988604202,-0.00179500435325,0.0297161069593,-0.0140166011962,0.0668116496629,0.0434305799472,-0.00346222402118,-0.0561767458131,-0.0159460308633,-0.0567725992353,0.0188748711589,-0.0607561144604,0.00740780040476,-0.046182213349,-0.231364163087,-0.172927581672,-0.016441831945,-0.0176062636935
0.863727506345,0.0093180404654,1.0,-0.000508548607911,0.17154301104,0.0173341574951,-0.0114061011077,0.0350253083146,-0.0758634083401,0.282194027192,-0.112422007996,0.0992425129003,0.0545148696129,0.615300262436,-0.0600371581284,-0.00707292005547,0.0123741054385,0.31001457143,0.0369793149014,-0.0626515931063,-0.0543781608907,0.901274255074,0.314500108031,-0.0477327140609,0.167172565103,0.863276428315,0.281978274106,0.0186996754025,0.862785260145,0.0107653434402,0.000667370652191,0.0208995614137,0.105872709646,-0.00246004907547,0.00140078976402,0.0316956464888,0.00224249798898,0.0145867752023,-0.023351682169,0.166520504307,-0.0254197111231,0.540263124067,-0.00700475204916,0.0554319336158,0.605395266632,-0.068145002382,-0.0566640898676,0.888914314853,-0.0644892237441,-0.0154485383929,0.0456255256335,-0.0782872398963,0.0155047815318,-0.00902208036025,0.0412891821904,0.0156006129521,0.0213074631725,0.0296254633016,0.450027771073,0.12314024332,-0.105848637496,0.397039375088,-0.0680418034541,-0.00677748293323,0.0348539918775,-0.00198176061981,0.0843874266974,0.0340807928805,0.0463778956456,-0.0872565877522,0.0744522138159,-0.0182837096651,0.0446612783652,0.530531290843,0.0620131684362,0.0219619802064,0.0201138695016,0.0341799130751,0.0188527301315,0.00510641260682,0.0319436885429,0.0527864186675,-0.0317239418747,-0.00227509790521,-0.0561981209885,0.017696139277,0.00525875012115,-0.081415864868,0.00101439917267,0.0179412246386,-0.039454386685,-0.0134757597865,-0.0433412537294,-0.0325178456955,-0.0632170776202,0.093088148946,0.0712914581447,0.0509124402434,0.0568329188674,0.236614525003
0.0187436471894,0.49097514689,-0.000508548607911,1.0,0.0161498261085,0.0171651934729,0.0458653139841,0.090595258231,0.0613755011788,0.0233474654718,-0.0128921661868,0.021156121393,-3.99825546082e-07,0.105104973293,0.0128210588635,0.287353187172,0.0322343370429,0.0313119792208,0.101774262049,0.0477264555552,0.0436590306894,0.0315902023042,0.0334983056279,0.0333813829042,0.020902934119,0.0201216427283,0.0344390173914,0.0197162011056,0.0201675079267,0.0376584467478,0.00208909441627,0.0475078282535,0.0210060974277,-0.00327927388652,0.144565496185,0.0998517342181,0.0209918304472,0.0650909187259,0.195772860371,0.0220968391986,0.121549993312,-0.00638245538203,0.0445488864785,-0.355459976985,-0.0787822540443,0.0798272890855,0.048856209931,0.03009046643,0.0746103723441,0.335960249139,0.126855090699,0.0673916993328,0.00674661617803,0.0945417798223,0.0789587322329,0.0190021087814,0.0558116137407,0.0574111904612,0.147480163562,0.0547557353691,0.118075601864,0.125829083196,0.0801772621447,0.277202124976,0.101342161858,0.997875105158,0.0330598318048,0.0695753036813,-0.0269000990075,0.0553319761788,-0.0251707111994,0.19274360289,0.121176131851,-0.0156582961805,0.492321067178,0.0956907952309,0.133727140616,0.100924475085,0.0196741574454,0.0327417719835,0.0559584214083,-0.0285342546628,0.0333234929652,0.0649277189425,0.019451230426,0.0371242151872,0.144070190506,0.0589109610499,-0.000359350959472,0.00464153806291,0.0391424022525,0.0506204594297,0.0468517642629,-0.00463373372867,0.0393768690308,0.0619179318716,-0.242218549417,-0.431432450016,0.00657284366884,0.0339265368565
0.138626828133,-0.0924807835754,0.17154301104,0.0161498261085,1.0,0.204036695573,0.0431081841024,0.042398684296,-0.0500661958853,-0.11955126633,0.0986943207974,0.109168560691,-0.0335686786289,0.175602988451,0.00735232113154,0.0157840254215,0.221449543501,-0.0843627992259,0.0071285445854,-0.00819709465229,0.0122510436575,0.13796601672,-0.0695371289681,-0.115520234001,0.95993721001,0.138596242152,-0.0108666149767,-0.0935036340195,0.139482714902,0.214217418147,0.0299937826701,0.122856028141,0.0118695291917,-0.128189923006,-0.00470251918495,0.00895299285921,-0.0371971335876,0.045455524793,0.00516292167409,0.95835463223,-0.0446276191114,-0.0970157713827,-0.0366219149225,0.0567628931666,0.060813077239,-0.0894531589262,0.0296632175034,0.141556810961,-0.0701756887841,0.0955545933393,0.0992635263126,0.0463216867851,-0.0986170489872,0.193325370686,0.0711914880681,-0.0264226197645,0.101090861314,0.0386720255161,0.191892398155,0.586406237607,0.00777545811205,0.00746524465223,-0.0622743421741,0.0225776358128,0.00524165015965,0.0202446479826,8.08665465978e-05,0.0319161749468,0.144699866495,-0.0272844647811,0.172950499098,-0.00705327606045,-0.06743491113,-0.0527792629298,0.0190508926958,0.0773608157956,0.0196878791495,0.00372207266327,-0.093430284752,-0.0840872518333,0.0593939508979,0.172554313331,0.00813037459761,-0.0536398231848,0.00651942820281,0.215532939889,-0.000965922637618,-0.048638161893,0.0325252436847,0.0177622734265,-0.0393391456146,-0.046754111635,-0.0290082727473,0.185269246679,-0.104844936676,0.518256629179,0.0474466315219,0.0166576295674,0.0211557005879,-0.0372615787884
0.0425492326659,-0.0243393684997,0.0173341574951,0.0171651934729,0.204036695573,1.0,0.029455684098,-0.0623468181046,-0.100376079927,0.00386340739523,0.292996882578,0.0207015267149,-0.122296567919,0.0346372596172,0.0439761280159,-0.0946670537905,0.957386355534,0.0236546106369,-0.0499047299598,-0.0507255048769,0.0434348763756,0.0181034331899,0.0301963105759,0.00544857159435,0.199982610383,0.0409383929408,-0.0225160377561,-0.13345339122,0.0408252658937,0.953216462228,-0.0742974849338,-0.0176985775102,0.0426440287684,0.0842570147462,-0.130569773011,-0.050771433788,-0.00934655632033,-0.0734033868277,-0.0167296689951,0.200686050108,-0.0471329156062,0.00327141315244,-0.0243780141775,-0.0186027256214,-0.0572794025294,0.199300231778,0.312247141849,0.0233266739175,-0.00211433703483,0.00620820112049,0.276345725072,0.308881892358,0.0527409480486,0.831100632982,0.186600275751,0.0737222124767,0.233818071596,-0.0200999899747,-0.0283322448933,0.0885839108101,0.0149681515821,-0.114675627704,0.0086260033571,0.0153671119616,-0.0530683332978,0.0147319445619,0.0497721163832,0.098627444628,0.0109409395805,-0.0297123077758,0.0425754149936,-0.0134661360173,-0.111712845005,-0.0121846353141,0.0501042100482,0.157909720547,0.153749439315,-0.0548993006029,-0.133519615039,-0.0269737984086,-0.0207930130844,0.0161839911035,0.023684786067,-0.0451810924498,0.0414498961727,0.963182064075,-0.137354936795,-0.0993490152346,-0.0755435050756,-0.0654184848153,0.0106109951757,-0.0243487264594,-0.0561502165147,0.292809218308,-0.00903919793702,0.0831790797438,-0.0377748638921,-0.0499939281794,-0.04712534635,-0.00519048698563
-0.0278134949379,-0.177459302674,-0.0114061011077,0.0458653139841,0.0431081841024,0.029455684098,1.0,-0.18333113484,0.109308085702,-0.0713007049741,0.0567851889197,0.00859812383691,-0.0506174931817,0.0468235546293,0.0172962323426,-0.187177327913,0.0238815701794,-0.083218087062,-0.0673006226406,-0.0363118419385,0.0039163807085,-0.0317614424924,-0.0758786642525,0.0910672029463,0.0420233976421,-0.0267779458708,-0.00783343132413,-0.111426518491,-0.0267501946015,0.0133123696453,0.0187839383766,-0.0172217594672,-0.0477181198479,-0.0572890545356,-0.0218862878581,-0.0684059150572,0.0703110149704,-0.172009141118,0.408976927381,0.0410133591532,0.023217931371,-0.0318278967203,-0.0355466202342,0.00471471263982,0.0563014771001,-0.0129792125633,0.133658736132,-0.0375972127762,-0.29161445724,-0.0902060418463,0.111710674346,0.128287107682,-0.0596644713106,0.0484846555108,0.138578302866,-0.00974658479612,0.0860787555516,-0.0216539326916,0.0577966875154,0.0716859608551,-0.00214454473055,0.0616906568239,-0.27002340181,0.407425615993,-0.0685125417522,0.0448149504692,-0.0530537483362,0.11274041484,0.0152048669094,-0.0368101598262,0.0189543124103,0.4110388165,0.00553701921368,-0.0336284782864,-0.0172653809976,-0.00413785058925,0.114235610839,-0.0680309863954,-0.111119313578,0.0925170427549,-0.025883018041,0.0186460119521,0.100496525178,0.0779428505032,0.015526932956,0.0211308118901,0.00604354920249,-0.0710255891828,0.0196619626605,-0.115107599317,0.104908218799,0.0546644644079,0.00820112203033,0.0640398248333,0.0428778792372,0.0878623262325,-0.0230819158742,0.0116940555879,0.038590219837,0.00317132713232
-0.0094807048679,0.141735405156,0.0350253083146,0.090595258231,0.042398684296,-0.0623468181046,-0.18333113484,1.0,0.0402363781823,-0.0159616462658,0.000557107699368,-0.0215715345945,0.169262890541,0.0779835217242,-0.00615735321203,0.211132347964,-0.0388964331974,-0.0205138025186,0.010746805696,0.11344767896,0.0117766688339,0.0306114915071,-0.0222148590396,0.070144910136,0.0638513040023,-0.00875415807683,-0.011231142562,0.102521833295,-0.00870354359263,-0.0356245935418,0.0620603438546,0.0872774767041,0.0149403341301,0.015694526933,0.0666449230816,0.0234089286307,0.0392934739647,0.969099485263,-0.205959893929,0.0690994834959,0.0426166140482,-0.0365472126171,0.0455560266682,0.523504920603,0.0140141367709,-0.0111722551574,0.00339750566108,0.0262280351038,0.227607700282,0.27543566677,0.101295734574,-0.00408685804746,0.0497457792812,-0.00118620693844,0.0911018796579,-0.0308485535504,0.0551430436866,0.0120365550801,0.0956490563045,0.0921037217848,0.0475329150899,0.0683100849151,0.246708646766,-0.391988158997,0.0142698938768,0.0956205912626,0.0081165689832,0.116174009584,-0.0453734410729,0.12222221629,-0.0282904229741,-0.19175702357,0.0334576775235,-0.0435304526513,-0.0624083035604,0.053247328225,-0.177665539646,0.0154202901784,0.102486076464,0.0456510115324,0.0236039358537,-0.0375750141137,0.072240446052,0.107627689802,-0.00356059002718,-0.0421165479642,0.0598481574973,0.062969997872,0.057586413498,0.0432979390942,0.0676015778284,0.0258513026599,0.105025728597,-0.0531155957221,0.0700579987483,0.112214479056,0.598904557572,0.0558887252695,0.0444162243106,-0.00936847709902
-0.0916840444299,-0.0578517403308,-0.0758634083401,0.0613755011788,-0.0500661958853,-0.100376079927,0.109308085702,0.0402363781823,1.0,0.115044075925,-0.0731770684157,-0.0947951159302,0.0727962613384,0.0310259598031,0.0181568035778,0.02034468919,-0.120247692829,0.115278249535,0.126787407628,-0.0509856715155,0.0248414606562,-0.0994192322233,0.119495035232,0.0934548720697,-0.0459433400629,-0.0928532017342,-0.085795391513,-0.0684657615826,-0.0928107413681,-0.122946546861,-0.0304295197716,-0.127605289883,0.0660242862031,0.237554397115,0.0612545358022,0.130356659427,0.0877528975137,0.0494367998334,0.0687213438119,-0.0452685708078,-0.00681115926834,-0.00904231547134,-0.0166429786827,0.0765750677944,-0.112144820827,0.497000640021,0.897825581505,-0.104275345131,-0.0569844811109,-0.00542799290295,0.477959863898,0.856196231031,0.220489606022,0.0692356165396,0.424510565503,0.0552301035575,0.201922667911,-0.0737678639666,-0.020287778435,0.0326129317573,0.0164288666584,-0.0202841676821,-0.0590467581772,0.0573977611969,0.124024268272,0.0598993336284,0.0585343879989,0.430091011074,-0.0523357243956,-0.0990419950973,-0.0625264513141,0.0656607258094,-0.0354048936528,-0.0131557002764,0.0458748393812,0.0664080007071,0.0502247759577,0.125551025437,-0.0687032180085,0.113186897771,-0.0673604027297,-0.0610374051278,0.0889295435664,0.0878707272035,0.0212675190754,-0.124196671838,0.0659526830165,-0.0909355182178,-0.0363553916946,0.0811752812357,0.0971536105911,-0.000399222867862,-0.0323451906856,-0.0494819259941,0.0486274881754,0.0450457888759,0.108626487403,-0.0791732301383,0.045055544962,-0.057346009492
0.309192458659,-0.0160462141649,0.282194027192,0.0233474654718,-0.11955126633,0.00386340739523,-0.0713007049741,-0.0159616462658,0.115044075925,1.0,-0.0748600742963,-0.0768369257291,0.0659018232008,0.262637817801,0.0875064567823,0.044133952684,-0.0145297949037,0.92626943893,-0.00645562287441,-0.089583561688,0.0807645486956,0.287015148666,0.919006689912,-0.0583843412681,-0.129132866493,0.305499353173,-0.141498426115,0.0583726984738,0.304327890782,-0.0286585754888,-0.0766557195657,-0.166774737318,0.205766098776,0.0433048649561,-0.056690710317,-0.0127135247291,-0.0849677605878,-0.0277682729038,0.00550963846841,-0.131017175525,-0.0242152177037,0.482198436527,-0.0244178702795,-0.00998054976835,-0.21622710681,0.0572750668914,0.104864209399,0.292696267474,-0.0275653401173,-0.0438953296414,0.020587377759,0.0713614383742,0.0414168225484,0.00876013185682,0.00914925507996,0.0797086452376,-0.015309506896,-0.0145135426869,-0.262134513496,-0.135699498794,0.0374156390759,-0.235835468437,-0.0280949760554,0.00837128697067,-0.00784242819919,0.0230745365106,0.183603284554,0.0158444947441,-0.102947415242,-0.10665966691,-0.108370590116,0.00712369974699,-0.0350609888317,0.433175443227,0.0676610969158,-0.0445251959554,-0.00607109296253,-0.00930669429655,0.0584065681004,-0.076661205945,-0.00288703624918,-0.105885819123,-0.0765836113646,-0.0812031357846,0.0859035875912,-0.0117038724162,-0.0674743248221,-0.0667916320462,-0.0793708678252,0.00804573471721,-0.0721736793371,-0.025330040578,-0.0830787580564,-0.0329715662266,-0.0234065634912,-0.138167781617,0.0168160966166,-0.025427696072,0.0103646164945,-0.119756186792
